"from","to","Correlation","p_value","fdr","from_name","to_name","from_number","to_number"
"exposome_genus_Phyllosticta","genus_Faecalibacterium",0.974679434480896,0.00481823046819854,2.31711243043294,"Phyllosticta","Faecalibacterium",2,29
"exposome_genus_Piriformospora","class_Betaproteobacteria",1,0.0166666666666667,1.77815125038364,"Piriformospora","class_Betaproteobacteria",11,34
"exposome_genus_Piriformospora","order_Burkholderiales",1,0.0166666666666667,1.77815125038364,"Piriformospora","order_Burkholderiales",11,34
"exposome_genus_Piriformospora","family_Clostridiaceae.1",-1,0.0166666666666667,1.77815125038364,"Piriformospora","family_Clostridiaceae.1",11,34
"exposome_genus_Piriformospora","family_Rikenellaceae",-1,0.0166666666666667,1.77815125038364,"Piriformospora","family_Rikenellaceae",11,34
"exposome_genus_Piriformospora","family_Sutterellaceae",1,0.0166666666666667,1.77815125038364,"Piriformospora","family_Sutterellaceae",11,34
"exposome_genus_Piriformospora","genus_Alistipes",-1,0.0166666666666667,1.77815125038364,"Piriformospora","Alistipes",11,34
"exposome_genus_Piriformospora","genus_Clostridium.sensu.stricto",-1,0.0166666666666667,1.77815125038364,"Piriformospora","Clostridium.sensu.stricto",11,34
"exposome_genus_Piriformospora","genus_Eggerthella",-1,0.0166666666666667,1.77815125038364,"Piriformospora","Eggerthella",11,34
"exposome_genus_Piriformospora","genus_Odoribacter",-1,0.0166666666666667,1.77815125038364,"Piriformospora","Odoribacter",11,34
"exposome_genus_Piriformospora","genus_Parasutterella",-1,0.0166666666666667,1.77815125038364,"Piriformospora","Parasutterella",11,34
"exposome_genus_Piriformospora","genus_Roseburia",1,0.0166666666666667,1.77815125038364,"Piriformospora","Roseburia",11,34
"exposome_genus_Pleurotus","genus_unclassified_Coriobacteriaceae",-1,0.0166666666666667,1.77815125038364,"Pleurotus","unclassified_Coriobacteriaceae",1,17
"exposome_genus_Plutella","genus_unclassified_Coriobacteriaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Plutella","unclassified_Coriobacteriaceae",1,17
"exposome_genus_Postia","class_Bacilli",1,0.0166666666666667,1.77815125038364,"Postia","class_Bacilli",3,32
"exposome_genus_Postia","order_Lactobacillales",1,0.0166666666666667,1.77815125038364,"Postia","order_Lactobacillales",3,32
"exposome_genus_Postia","family_Streptococcaceae",1,0.0166666666666667,1.77815125038364,"Postia","family_Streptococcaceae",3,32
"exposome_genus_Preussia","phylum_Firmicutes",1,0.0166666666666667,1.77815125038364,"Preussia","phylum_Firmicutes",8,10
"exposome_genus_Preussia","class_Clostridia",1,0.0166666666666667,1.77815125038364,"Preussia","class_Clostridia",8,10
"exposome_genus_Preussia","class_Gammaproteobacteria",1,0.0166666666666667,1.77815125038364,"Preussia","class_Gammaproteobacteria",8,10
"exposome_genus_Preussia","order_Clostridiales",1,0.0166666666666667,1.77815125038364,"Preussia","order_Clostridiales",8,10
"exposome_genus_Preussia","order_Enterobacteriales",1,0.0166666666666667,1.77815125038364,"Preussia","order_Enterobacteriales",8,10
"exposome_genus_Preussia","family_Enterobacteriaceae",1,0.0166666666666667,1.77815125038364,"Preussia","family_Enterobacteriaceae",8,10
"exposome_genus_Preussia","genus_Coprococcus",1,0.0166666666666667,1.77815125038364,"Preussia","Coprococcus",8,10
"exposome_genus_Preussia","genus_Holdemania",1,0.0166666666666667,1.77815125038364,"Preussia","Holdemania",8,10
"exposome_genus_Prunus","phylum_Proteobacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Prunus","phylum_Proteobacteria",4,9
"exposome_genus_Prunus","family_Ruminococcaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Prunus","family_Ruminococcaceae",4,9
"exposome_genus_Prunus","genus_Flavonifractor",0.974679434480896,0.00481823046819854,2.31711243043294,"Prunus","Flavonifractor",4,9
"exposome_genus_Prunus","genus_Streptococcus",-0.974679434480896,0.00481823046819854,2.31711243043294,"Prunus","Streptococcus",4,9
"exposome_genus_Pseudocercospora","phylum_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pseudocercospora","phylum_unclassified_Bacteria",5,22
"exposome_genus_Pseudocercospora","class_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pseudocercospora","class_unclassified_Bacteria",5,22
"exposome_genus_Pseudocercospora","order_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pseudocercospora","order_unclassified_Bacteria",5,22
"exposome_genus_Pseudocercospora","family_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pseudocercospora","family_unclassified_Bacteria",5,22
"exposome_genus_Pseudocercospora","genus_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pseudocercospora","unclassified_Bacteria",5,22
"exposome_genus_Pseudomonas","family_Prevotellaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Pseudomonas","family_Prevotellaceae",2,17
"exposome_genus_Pseudomonas","genus_Faecalibacterium",0.974679434480896,0.00481823046819854,2.31711243043294,"Pseudomonas","Faecalibacterium",2,29
"exposome_genus_Puccinia","family_Prevotellaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Puccinia","family_Prevotellaceae",2,17
"exposome_genus_Puccinia","genus_Faecalibacterium",0.974679434480896,0.00481823046819854,2.31711243043294,"Puccinia","Faecalibacterium",2,29
"exposome_genus_Punctularia","family_Peptostreptococcaceae",1,0.0166666666666667,1.77815125038364,"Punctularia","family_Peptostreptococcaceae",5,29
"exposome_genus_Punctularia","family_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Punctularia","family_unclassified_Clostridiales",5,29
"exposome_genus_Punctularia","genus_Clostridium.XI",1,0.0166666666666667,1.77815125038364,"Punctularia","Clostridium.XI",5,29
"exposome_genus_Punctularia","genus_Clostridium.XlVa",1,0.0166666666666667,1.77815125038364,"Punctularia","Clostridium.XlVa",5,29
"exposome_genus_Punctularia","genus_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Punctularia","unclassified_Clostridiales",5,29
"exposome_genus_Pyrenochaeta","genus_Faecalibacterium",1,0.0166666666666667,1.77815125038364,"Pyrenochaeta","Faecalibacterium",1,29
"exposome_genus_Pyrenophora","genus_Faecalibacterium",1,0.0166666666666667,1.77815125038364,"Pyrenophora","Faecalibacterium",1,29
"exposome_genus_Pyrus","class_Bacilli",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","class_Bacilli",14,32
"exposome_genus_Pyrus","class_Betaproteobacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","class_Betaproteobacteria",14,34
"exposome_genus_Pyrus","order_Burkholderiales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","order_Burkholderiales",14,34
"exposome_genus_Pyrus","order_Lactobacillales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","order_Lactobacillales",14,32
"exposome_genus_Pyrus","family_Clostridiaceae.1",0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","family_Clostridiaceae.1",14,34
"exposome_genus_Pyrus","family_Rikenellaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","family_Rikenellaceae",14,34
"exposome_genus_Pyrus","family_Streptococcaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","family_Streptococcaceae",14,32
"exposome_genus_Pyrus","family_Sutterellaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","family_Sutterellaceae",14,34
"exposome_genus_Pyrus","genus_Alistipes",0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","Alistipes",14,34
"exposome_genus_Pyrus","genus_Clostridium.sensu.stricto",0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","Clostridium.sensu.stricto",14,34
"exposome_genus_Pyrus","genus_Eggerthella",0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","Eggerthella",14,34
"exposome_genus_Pyrus","genus_Odoribacter",0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","Odoribacter",14,34
"exposome_genus_Pyrus","genus_Parasutterella",0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","Parasutterella",14,34
"exposome_genus_Pyrus","genus_Roseburia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Pyrus","Roseburia",14,34
"exposome_genus_Quercus","phylum_Proteobacteria",-1,0.0166666666666667,1.77815125038364,"Quercus","phylum_Proteobacteria",4,9
"exposome_genus_Quercus","family_Ruminococcaceae",1,0.0166666666666667,1.77815125038364,"Quercus","family_Ruminococcaceae",4,9
"exposome_genus_Quercus","genus_Flavonifractor",1,0.0166666666666667,1.77815125038364,"Quercus","Flavonifractor",4,9
"exposome_genus_Quercus","genus_Streptococcus",-1,0.0166666666666667,1.77815125038364,"Quercus","Streptococcus",4,9
"exposome_genus_Reticulascus","genus_Faecalibacterium",1,0.0166666666666667,1.77815125038364,"Reticulascus","Faecalibacterium",1,29
"exposome_genus_Rhinocladiella","genus_Pseudoflavonifractor",-0.974679434480896,0.00481823046819854,2.01608243476895,"Rhinocladiella","Pseudoflavonifractor",2,5
"exposome_genus_Rhinocladiella","genus_unclassified_Erysipelotrichaceae",-0.921052631578948,0.0263105196855778,1.57987057364179,"Rhinocladiella","unclassified_Erysipelotrichaceae",2,10
"exposome_genus_Rhizoctonia","class_Betaproteobacteria",1,0.0166666666666667,1.77815125038364,"Rhizoctonia","class_Betaproteobacteria",11,34
"exposome_genus_Rhizoctonia","order_Burkholderiales",1,0.0166666666666667,1.77815125038364,"Rhizoctonia","order_Burkholderiales",11,34
"exposome_genus_Rhizoctonia","family_Clostridiaceae.1",-1,0.0166666666666667,1.77815125038364,"Rhizoctonia","family_Clostridiaceae.1",11,34
"exposome_genus_Rhizoctonia","family_Rikenellaceae",-1,0.0166666666666667,1.77815125038364,"Rhizoctonia","family_Rikenellaceae",11,34
"exposome_genus_Rhizoctonia","family_Sutterellaceae",1,0.0166666666666667,1.77815125038364,"Rhizoctonia","family_Sutterellaceae",11,34
"exposome_genus_Rhizoctonia","genus_Alistipes",-1,0.0166666666666667,1.77815125038364,"Rhizoctonia","Alistipes",11,34
"exposome_genus_Rhizoctonia","genus_Clostridium.sensu.stricto",-1,0.0166666666666667,1.77815125038364,"Rhizoctonia","Clostridium.sensu.stricto",11,34
"exposome_genus_Rhizoctonia","genus_Eggerthella",-1,0.0166666666666667,1.77815125038364,"Rhizoctonia","Eggerthella",11,34
"exposome_genus_Rhizoctonia","genus_Odoribacter",-1,0.0166666666666667,1.77815125038364,"Rhizoctonia","Odoribacter",11,34
"exposome_genus_Rhizoctonia","genus_Parasutterella",-1,0.0166666666666667,1.77815125038364,"Rhizoctonia","Parasutterella",11,34
"exposome_genus_Rhizoctonia","genus_Roseburia",1,0.0166666666666667,1.77815125038364,"Rhizoctonia","Roseburia",11,34
"exposome_genus_Rhizopogon","class_Betaproteobacteria",1,0.0166666666666667,1.77815125038364,"Rhizopogon","class_Betaproteobacteria",11,34
"exposome_genus_Rhizopogon","order_Burkholderiales",1,0.0166666666666667,1.77815125038364,"Rhizopogon","order_Burkholderiales",11,34
"exposome_genus_Rhizopogon","family_Clostridiaceae.1",-1,0.0166666666666667,1.77815125038364,"Rhizopogon","family_Clostridiaceae.1",11,34
"exposome_genus_Rhizopogon","family_Rikenellaceae",-1,0.0166666666666667,1.77815125038364,"Rhizopogon","family_Rikenellaceae",11,34
"exposome_genus_Rhizopogon","family_Sutterellaceae",1,0.0166666666666667,1.77815125038364,"Rhizopogon","family_Sutterellaceae",11,34
"exposome_genus_Rhizopogon","genus_Alistipes",-1,0.0166666666666667,1.77815125038364,"Rhizopogon","Alistipes",11,34
"exposome_genus_Rhizopogon","genus_Clostridium.sensu.stricto",-1,0.0166666666666667,1.77815125038364,"Rhizopogon","Clostridium.sensu.stricto",11,34
"exposome_genus_Rhizopogon","genus_Eggerthella",-1,0.0166666666666667,1.77815125038364,"Rhizopogon","Eggerthella",11,34
"exposome_genus_Rhizopogon","genus_Odoribacter",-1,0.0166666666666667,1.77815125038364,"Rhizopogon","Odoribacter",11,34
"exposome_genus_Rhizopogon","genus_Parasutterella",-1,0.0166666666666667,1.77815125038364,"Rhizopogon","Parasutterella",11,34
"exposome_genus_Rhizopogon","genus_Roseburia",1,0.0166666666666667,1.77815125038364,"Rhizopogon","Roseburia",11,34
"exposome_genus_Rosellinia","class_Bacilli",1,0.0166666666666667,1.77815125038364,"Rosellinia","class_Bacilli",3,32
"exposome_genus_Rosellinia","order_Lactobacillales",1,0.0166666666666667,1.77815125038364,"Rosellinia","order_Lactobacillales",3,32
"exposome_genus_Rosellinia","family_Streptococcaceae",1,0.0166666666666667,1.77815125038364,"Rosellinia","family_Streptococcaceae",3,32
"exposome_genus_Rubrobacter","genus_Butyricicoccus",-0.974679434480896,0.00481823046819854,2.31711243043294,"Rubrobacter","Butyricicoccus",2,2
"exposome_genus_Rubrobacter","genus_Clostridium.XlVb",0.974679434480896,0.00481823046819854,2.31711243043294,"Rubrobacter","Clostridium.XlVb",2,2
"exposome_genus_Ruminiclostridium","genus_Barnesiella",0.974679434480896,0.00481823046819854,2.31711243043294,"Ruminiclostridium","Barnesiella",3,12
"exposome_genus_Ruminiclostridium","genus_Clostridium.IV",0.974679434480896,0.00481823046819854,2.31711243043294,"Ruminiclostridium","Clostridium.IV",3,12
"exposome_genus_Ruminiclostridium","genus_unclassified_Ruminococcaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Ruminiclostridium","unclassified_Ruminococcaceae",3,12
"exposome_genus_Rutstroemia","family_Porphyromonadaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Rutstroemia","family_Porphyromonadaceae",4,9
"exposome_genus_Rutstroemia","family_Veillonellaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Rutstroemia","family_Veillonellaceae",4,9
"exposome_genus_Rutstroemia","genus_Butyricimonas",-0.974679434480896,0.00481823046819854,2.31711243043294,"Rutstroemia","Butyricimonas",4,9
"exposome_genus_Rutstroemia","genus_Veillonella",-0.974679434480896,0.00481823046819854,2.31711243043294,"Rutstroemia","Veillonella",4,9
"exposome_genus_Sanghuangporus","class_Bacilli",1,0.0166666666666667,1.77815125038364,"Sanghuangporus","class_Bacilli",3,32
"exposome_genus_Sanghuangporus","order_Lactobacillales",1,0.0166666666666667,1.77815125038364,"Sanghuangporus","order_Lactobacillales",3,32
"exposome_genus_Sanghuangporus","family_Streptococcaceae",1,0.0166666666666667,1.77815125038364,"Sanghuangporus","family_Streptococcaceae",3,32
"exposome_genus_Schizophyllum","class_Betaproteobacteria",1,0.0166666666666667,1.77815125038364,"Schizophyllum","class_Betaproteobacteria",11,34
"exposome_genus_Schizophyllum","order_Burkholderiales",1,0.0166666666666667,1.77815125038364,"Schizophyllum","order_Burkholderiales",11,34
"exposome_genus_Schizophyllum","family_Clostridiaceae.1",-1,0.0166666666666667,1.77815125038364,"Schizophyllum","family_Clostridiaceae.1",11,34
"exposome_genus_Schizophyllum","family_Rikenellaceae",-1,0.0166666666666667,1.77815125038364,"Schizophyllum","family_Rikenellaceae",11,34
"exposome_genus_Schizophyllum","family_Sutterellaceae",1,0.0166666666666667,1.77815125038364,"Schizophyllum","family_Sutterellaceae",11,34
"exposome_genus_Schizophyllum","genus_Alistipes",-1,0.0166666666666667,1.77815125038364,"Schizophyllum","Alistipes",11,34
"exposome_genus_Schizophyllum","genus_Clostridium.sensu.stricto",-1,0.0166666666666667,1.77815125038364,"Schizophyllum","Clostridium.sensu.stricto",11,34
"exposome_genus_Schizophyllum","genus_Eggerthella",-1,0.0166666666666667,1.77815125038364,"Schizophyllum","Eggerthella",11,34
"exposome_genus_Schizophyllum","genus_Odoribacter",-1,0.0166666666666667,1.77815125038364,"Schizophyllum","Odoribacter",11,34
"exposome_genus_Schizophyllum","genus_Parasutterella",-1,0.0166666666666667,1.77815125038364,"Schizophyllum","Parasutterella",11,34
"exposome_genus_Schizophyllum","genus_Roseburia",1,0.0166666666666667,1.77815125038364,"Schizophyllum","Roseburia",11,34
"exposome_genus_Schizopora","class_Betaproteobacteria",1,0.0166666666666667,1.77815125038364,"Schizopora","class_Betaproteobacteria",11,34
"exposome_genus_Schizopora","order_Burkholderiales",1,0.0166666666666667,1.77815125038364,"Schizopora","order_Burkholderiales",11,34
"exposome_genus_Schizopora","family_Clostridiaceae.1",-1,0.0166666666666667,1.77815125038364,"Schizopora","family_Clostridiaceae.1",11,34
"exposome_genus_Schizopora","family_Rikenellaceae",-1,0.0166666666666667,1.77815125038364,"Schizopora","family_Rikenellaceae",11,34
"exposome_genus_Schizopora","family_Sutterellaceae",1,0.0166666666666667,1.77815125038364,"Schizopora","family_Sutterellaceae",11,34
"exposome_genus_Schizopora","genus_Alistipes",-1,0.0166666666666667,1.77815125038364,"Schizopora","Alistipes",11,34
"exposome_genus_Schizopora","genus_Clostridium.sensu.stricto",-1,0.0166666666666667,1.77815125038364,"Schizopora","Clostridium.sensu.stricto",11,34
"exposome_genus_Schizopora","genus_Eggerthella",-1,0.0166666666666667,1.77815125038364,"Schizopora","Eggerthella",11,34
"exposome_genus_Schizopora","genus_Odoribacter",-1,0.0166666666666667,1.77815125038364,"Schizopora","Odoribacter",11,34
"exposome_genus_Schizopora","genus_Parasutterella",-1,0.0166666666666667,1.77815125038364,"Schizopora","Parasutterella",11,34
"exposome_genus_Schizopora","genus_Roseburia",1,0.0166666666666667,1.77815125038364,"Schizopora","Roseburia",11,34
"exposome_genus_Scleroderma","phylum_Bacteroidetes",0.974679434480896,0.00481823046819854,2.31711243043294,"Scleroderma","phylum_Bacteroidetes",6,6
"exposome_genus_Scleroderma","class_Bacteroidia",0.974679434480896,0.00481823046819854,2.31711243043294,"Scleroderma","class_Bacteroidia",6,6
"exposome_genus_Scleroderma","order_Bacteroidales",0.974679434480896,0.00481823046819854,2.31711243043294,"Scleroderma","order_Bacteroidales",6,6
"exposome_genus_Scleroderma","family_Bacteroidaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Scleroderma","family_Bacteroidaceae",6,6
"exposome_genus_Scleroderma","genus_Bacteroides",0.974679434480896,0.00481823046819854,2.31711243043294,"Scleroderma","Bacteroides",6,6
"exposome_genus_Scleroderma","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",-0.974679434480896,0.00481823046819854,2.31711243043294,"Scleroderma","unclassified_Clostridiales_Incertae.Sedis.XIII",6,6
"exposome_genus_Sediminibacterium","phylum_Firmicutes",1,0.0166666666666667,1.77815125038364,"Sediminibacterium","phylum_Firmicutes",8,10
"exposome_genus_Sediminibacterium","class_Clostridia",1,0.0166666666666667,1.77815125038364,"Sediminibacterium","class_Clostridia",8,10
"exposome_genus_Sediminibacterium","class_Gammaproteobacteria",1,0.0166666666666667,1.77815125038364,"Sediminibacterium","class_Gammaproteobacteria",8,10
"exposome_genus_Sediminibacterium","order_Clostridiales",1,0.0166666666666667,1.77815125038364,"Sediminibacterium","order_Clostridiales",8,10
"exposome_genus_Sediminibacterium","order_Enterobacteriales",1,0.0166666666666667,1.77815125038364,"Sediminibacterium","order_Enterobacteriales",8,10
"exposome_genus_Sediminibacterium","family_Enterobacteriaceae",1,0.0166666666666667,1.77815125038364,"Sediminibacterium","family_Enterobacteriaceae",8,10
"exposome_genus_Sediminibacterium","genus_Coprococcus",1,0.0166666666666667,1.77815125038364,"Sediminibacterium","Coprococcus",8,10
"exposome_genus_Sediminibacterium","genus_Holdemania",1,0.0166666666666667,1.77815125038364,"Sediminibacterium","Holdemania",8,10
"exposome_genus_Segetibacter","phylum_Firmicutes",1,0.0166666666666667,1.77815125038364,"Segetibacter","phylum_Firmicutes",8,10
"exposome_genus_Segetibacter","class_Clostridia",1,0.0166666666666667,1.77815125038364,"Segetibacter","class_Clostridia",8,10
"exposome_genus_Segetibacter","class_Gammaproteobacteria",1,0.0166666666666667,1.77815125038364,"Segetibacter","class_Gammaproteobacteria",8,10
"exposome_genus_Segetibacter","order_Clostridiales",1,0.0166666666666667,1.77815125038364,"Segetibacter","order_Clostridiales",8,10
"exposome_genus_Segetibacter","order_Enterobacteriales",1,0.0166666666666667,1.77815125038364,"Segetibacter","order_Enterobacteriales",8,10
"exposome_genus_Segetibacter","family_Enterobacteriaceae",1,0.0166666666666667,1.77815125038364,"Segetibacter","family_Enterobacteriaceae",8,10
"exposome_genus_Segetibacter","genus_Coprococcus",1,0.0166666666666667,1.77815125038364,"Segetibacter","Coprococcus",8,10
"exposome_genus_Segetibacter","genus_Holdemania",1,0.0166666666666667,1.77815125038364,"Segetibacter","Holdemania",8,10
"exposome_genus_Serendipita","class_Betaproteobacteria",1,0.0166666666666667,1.77815125038364,"Serendipita","class_Betaproteobacteria",11,34
"exposome_genus_Serendipita","order_Burkholderiales",1,0.0166666666666667,1.77815125038364,"Serendipita","order_Burkholderiales",11,34
"exposome_genus_Serendipita","family_Clostridiaceae.1",-1,0.0166666666666667,1.77815125038364,"Serendipita","family_Clostridiaceae.1",11,34
"exposome_genus_Serendipita","family_Rikenellaceae",-1,0.0166666666666667,1.77815125038364,"Serendipita","family_Rikenellaceae",11,34
"exposome_genus_Serendipita","family_Sutterellaceae",1,0.0166666666666667,1.77815125038364,"Serendipita","family_Sutterellaceae",11,34
"exposome_genus_Serendipita","genus_Alistipes",-1,0.0166666666666667,1.77815125038364,"Serendipita","Alistipes",11,34
"exposome_genus_Serendipita","genus_Clostridium.sensu.stricto",-1,0.0166666666666667,1.77815125038364,"Serendipita","Clostridium.sensu.stricto",11,34
"exposome_genus_Serendipita","genus_Eggerthella",-1,0.0166666666666667,1.77815125038364,"Serendipita","Eggerthella",11,34
"exposome_genus_Serendipita","genus_Odoribacter",-1,0.0166666666666667,1.77815125038364,"Serendipita","Odoribacter",11,34
"exposome_genus_Serendipita","genus_Parasutterella",-1,0.0166666666666667,1.77815125038364,"Serendipita","Parasutterella",11,34
"exposome_genus_Serendipita","genus_Roseburia",1,0.0166666666666667,1.77815125038364,"Serendipita","Roseburia",11,34
"exposome_genus_Serpula","class_Betaproteobacteria",1,0.0166666666666667,1.77815125038364,"Serpula","class_Betaproteobacteria",11,34
"exposome_genus_Serpula","order_Burkholderiales",1,0.0166666666666667,1.77815125038364,"Serpula","order_Burkholderiales",11,34
"exposome_genus_Serpula","family_Clostridiaceae.1",-1,0.0166666666666667,1.77815125038364,"Serpula","family_Clostridiaceae.1",11,34
"exposome_genus_Serpula","family_Rikenellaceae",-1,0.0166666666666667,1.77815125038364,"Serpula","family_Rikenellaceae",11,34
"exposome_genus_Serpula","family_Sutterellaceae",1,0.0166666666666667,1.77815125038364,"Serpula","family_Sutterellaceae",11,34
"exposome_genus_Serpula","genus_Alistipes",-1,0.0166666666666667,1.77815125038364,"Serpula","Alistipes",11,34
"exposome_genus_Serpula","genus_Clostridium.sensu.stricto",-1,0.0166666666666667,1.77815125038364,"Serpula","Clostridium.sensu.stricto",11,34
"exposome_genus_Serpula","genus_Eggerthella",-1,0.0166666666666667,1.77815125038364,"Serpula","Eggerthella",11,34
"exposome_genus_Serpula","genus_Odoribacter",-1,0.0166666666666667,1.77815125038364,"Serpula","Odoribacter",11,34
"exposome_genus_Serpula","genus_Parasutterella",-1,0.0166666666666667,1.77815125038364,"Serpula","Parasutterella",11,34
"exposome_genus_Serpula","genus_Roseburia",1,0.0166666666666667,1.77815125038364,"Serpula","Roseburia",11,34
"exposome_genus_Shiraia","phylum_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Shiraia","phylum_unclassified_Bacteria",5,22
"exposome_genus_Shiraia","class_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Shiraia","class_unclassified_Bacteria",5,22
"exposome_genus_Shiraia","order_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Shiraia","order_unclassified_Bacteria",5,22
"exposome_genus_Shiraia","family_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Shiraia","family_unclassified_Bacteria",5,22
"exposome_genus_Shiraia","genus_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Shiraia","unclassified_Bacteria",5,22
"exposome_genus_Sistotremastrum","family_Peptostreptococcaceae",1,0.0166666666666667,1.77815125038364,"Sistotremastrum","family_Peptostreptococcaceae",5,29
"exposome_genus_Sistotremastrum","family_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Sistotremastrum","family_unclassified_Clostridiales",5,29
"exposome_genus_Sistotremastrum","genus_Clostridium.XI",1,0.0166666666666667,1.77815125038364,"Sistotremastrum","Clostridium.XI",5,29
"exposome_genus_Sistotremastrum","genus_Clostridium.XlVa",1,0.0166666666666667,1.77815125038364,"Sistotremastrum","Clostridium.XlVa",5,29
"exposome_genus_Sistotremastrum","genus_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Sistotremastrum","unclassified_Clostridiales",5,29
"exposome_genus_Sphaerobolus","class_Betaproteobacteria",0.974679434480896,0.00481823046819854,2.31711243043294,"Sphaerobolus","class_Betaproteobacteria",11,34
"exposome_genus_Sphaerobolus","order_Burkholderiales",0.974679434480896,0.00481823046819854,2.31711243043294,"Sphaerobolus","order_Burkholderiales",11,34
"exposome_genus_Sphaerobolus","family_Clostridiaceae.1",-0.974679434480896,0.00481823046819854,2.31711243043294,"Sphaerobolus","family_Clostridiaceae.1",11,34
"exposome_genus_Sphaerobolus","family_Rikenellaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Sphaerobolus","family_Rikenellaceae",11,34
"exposome_genus_Sphaerobolus","family_Sutterellaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Sphaerobolus","family_Sutterellaceae",11,34
"exposome_genus_Sphaerobolus","genus_Alistipes",-0.974679434480896,0.00481823046819854,2.31711243043294,"Sphaerobolus","Alistipes",11,34
"exposome_genus_Sphaerobolus","genus_Clostridium.sensu.stricto",-0.974679434480896,0.00481823046819854,2.31711243043294,"Sphaerobolus","Clostridium.sensu.stricto",11,34
"exposome_genus_Sphaerobolus","genus_Eggerthella",-0.974679434480896,0.00481823046819854,2.31711243043294,"Sphaerobolus","Eggerthella",11,34
"exposome_genus_Sphaerobolus","genus_Odoribacter",-0.974679434480896,0.00481823046819854,2.31711243043294,"Sphaerobolus","Odoribacter",11,34
"exposome_genus_Sphaerobolus","genus_Parasutterella",-0.974679434480896,0.00481823046819854,2.31711243043294,"Sphaerobolus","Parasutterella",11,34
"exposome_genus_Sphaerobolus","genus_Roseburia",0.974679434480896,0.00481823046819854,2.31711243043294,"Sphaerobolus","Roseburia",11,34
"exposome_genus_Sphingobacterium","class_Negativicutes",-0.974679434480896,0.00481823046819854,2.31711243043294,"Sphingobacterium","class_Negativicutes",9,1
"exposome_genus_Sphingobacterium","order_Selenomonadales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Sphingobacterium","order_Selenomonadales",9,1
"exposome_genus_Sphingobacterium","family_Acidaminococcaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Sphingobacterium","family_Acidaminococcaceae",9,1
"exposome_genus_Sphingobacterium","family_Lachnospiraceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Sphingobacterium","family_Lachnospiraceae",9,1
"exposome_genus_Sphingobacterium","genus_Blautia",0.974679434480896,0.00481823046819854,2.31711243043294,"Sphingobacterium","Blautia",9,2
"exposome_genus_Sphingobacterium","genus_Collinsella",0.974679434480896,0.00481823046819854,2.31711243043294,"Sphingobacterium","Collinsella",9,1
"exposome_genus_Sphingobacterium","genus_Erysipelotrichaceae_incertae_sedis",0.974679434480896,0.00481823046819854,2.31711243043294,"Sphingobacterium","Erysipelotrichaceae_incertae_sedis",9,1
