"from","to","cor","p_value","p_adjust","from_id","to_id"
"PM1956","PM2111",1,0.0166666666666667,0.0166944213155704,"Thidiazuron","1-Nitropyrene"
"PM1956","PM2128",1,0.0166666666666667,0.0166944213155704,"Thidiazuron","Citrinin"
"PM1956","PM2233",1,0.0166666666666667,0.0166944213155704,"Thidiazuron","Estradiol"
"PM1956","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"Thidiazuron","Musk xylene"
"PM1956","NM2302",-1,0.0166666666666667,0.0166944213155704,"Thidiazuron","Paracetamol"
"PM1977","PM2318",1,0.0166666666666667,0.0166944213155704,"Mexacarbate","Fenoxycarb"
"PM1977","NM4272",1,0.0166666666666667,0.0166944213155704,"Mexacarbate","Pentachloronaphthalene"
"PM1977","PM2111",1,0.0166666666666667,0.0166944213155704,"Mexacarbate","1-Nitropyrene"
"PM1977","PM2128",1,0.0166666666666667,0.0166944213155704,"Mexacarbate","Citrinin"
"PM1977","PM2233",1,0.0166666666666667,0.0166944213155704,"Mexacarbate","Estradiol"
"PM1977","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"Mexacarbate","Musk xylene"
"PM1977","NM2302",-1,0.0166666666666667,0.0166944213155704,"Mexacarbate","Paracetamol"
"PM1979","PM1019",1,0.0166666666666667,0.0166944213155704,"Dioxacarb","Fluorene"
"PM1979","NM3982",1,0.0166666666666667,0.0166944213155704,"Dioxacarb","Benzo[k]fluoranthene"
"PM1979","PM2262",1,0.0166666666666667,0.0166944213155704,"Dioxacarb","Dibenz[a,j]acridine"
"PM1979","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"Dioxacarb","Musk xylene"
"PM1979","PM2295",1,0.0166666666666667,0.0166944213155704,"Dioxacarb","Octyl-methoxycinnamate"
"PM1979","PM1149",1,0.0166666666666667,0.0166944213155704,"Dioxacarb","Aspirin"
"PM1990","NM3471",1,0.0166666666666667,0.0166944213155704,"Prometon","Propoxur"
"PM1990","PM2493",1,0.0166666666666667,0.0166944213155704,"Prometon","1,2,3,7,8-Pentachlorodibenzo-P-dioxin"
"PM1990","PM0716",1,0.0166666666666667,0.0166944213155704,"Prometon","Naphthalene"
"PM1990","PM1121",1,0.0166666666666667,0.0166944213155704,"Prometon","Anthracene"
"PM1990","PM1810",1,0.0166666666666667,0.0166944213155704,"Prometon","Pyrene"
"PM1990","NM3981",1,0.0166666666666667,0.0166944213155704,"Prometon","Benzo[b]fluoranthene"
"PM1990","PM2151",1,0.0166666666666667,0.0166944213155704,"Prometon","2,4,4'-Trichlorobiphenyl (PCB 28)"
"PM1990","PM1704",1,0.0166666666666667,0.0166944213155704,"Prometon","Dichloronaphthalene"
"PM1990","PM1795",1,0.0166666666666667,0.0166944213155704,"Prometon","Bisphenol F"
"PM1990","NM0104",-1,0.0166666666666667,0.0166944213155704,"Prometon","Ethyl carbamate"
"PM1990","PM1927",1,0.0166666666666667,0.0166944213155704,"Prometon","Bergapten"
"PM1990","NM1145",-0.974679434480896,0.00481823046819854,0.0166944213155704,"Prometon","4-Nitrotoluene"
"PM1990","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Prometon","Fusarin C"
"PM1990","PM2594",1,0.0166666666666667,0.0166944213155704,"Prometon","Fumitremorgin C"
"PM1990","PM2308",1,0.0166666666666667,0.0166944213155704,"Prometon","Ethinylestradiol"
"PM1990","PM2286",1,0.0166666666666667,0.0166944213155704,"Prometon","Testosterone"
"PM1990","PM2159",1,0.0166666666666667,0.0166944213155704,"Prometon","Galaxolide"
"PM1990","PM1900",1,0.0166666666666667,0.0166944213155704,"Prometon","Clofibric acid"
"PM1990","PM2804",1,0.0166666666666667,0.0166944213155704,"Prometon","Budesonide"
"PM1990","PM2019",1,0.0166666666666667,0.0166944213155704,"Prometon","Naproxen"
"NM3793","PM2807",0.917662935482247,0.0280084560101462,0.0280084560101462,"Siduron","Fusarin C"
"NM3793","NM4270",0.917662935482247,0.0280084560101462,0.0280084560101462,"Siduron","Musk xylene"
"PM2201","NM2328",1,0.0166666666666667,0.0166944213155704,"Diethofencarb","Methylparaben"
"PM2201","PM2002",1,0.0166666666666667,0.0166944213155704,"Diethofencarb","Chrysene"
"PM2201","PM1926",1,0.0166666666666667,0.0166944213155704,"Diethofencarb","7H-Benzo[c]fluorene"
"PM2201","PM0834",1,0.0166666666666667,0.0166944213155704,"Diethofencarb","Chloral"
"PM2201","PM1996",1,0.0166666666666667,0.0166944213155704,"Diethofencarb","Cyclopenta[cd]pyrene"
"PM2201","PM0711",1,0.0166666666666667,0.0166944213155704,"Diethofencarb","Dimethyl sulfate"
"PM2201","PM1768",1,0.0166666666666667,0.0166944213155704,"Diethofencarb","2-Amino-3-methylimidazo(4,5-f)quinoline"
"PM2201","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Diethofencarb","Fusarin C"
"PM2201","NM4281",1,0.0166666666666667,0.0166944213155704,"Diethofencarb","Saxitoxin"
"PM2201","NM3747",1,0.0166666666666667,0.0166944213155704,"Diethofencarb","Oxybenzone"
"PM2201","NM1240",1,0.0166666666666667,0.0166944213155704,"Diethofencarb","4-Hydroxybenzoic acid"
"PM2318","NM4272",1,0.0166666666666667,0.0166944213155704,"Fenoxycarb","Pentachloronaphthalene"
"PM2318","PM2111",1,0.0166666666666667,0.0166944213155704,"Fenoxycarb","1-Nitropyrene"
"PM2318","PM2128",1,0.0166666666666667,0.0166944213155704,"Fenoxycarb","Citrinin"
"PM2318","PM2233",1,0.0166666666666667,0.0166944213155704,"Fenoxycarb","Estradiol"
"PM2318","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"Fenoxycarb","Musk xylene"
"PM2318","NM2302",-1,0.0166666666666667,0.0166944213155704,"Fenoxycarb","Paracetamol"
"NM2328","PM2002",1,0.0166666666666667,0.0166944213155704,"Methylparaben","Chrysene"
"NM2328","PM1926",1,0.0166666666666667,0.0166944213155704,"Methylparaben","7H-Benzo[c]fluorene"
"NM2328","PM0834",1,0.0166666666666667,0.0166944213155704,"Methylparaben","Chloral"
"NM2328","PM1996",1,0.0166666666666667,0.0166944213155704,"Methylparaben","Cyclopenta[cd]pyrene"
"NM2328","PM0711",1,0.0166666666666667,0.0166944213155704,"Methylparaben","Dimethyl sulfate"
"NM2328","PM1768",1,0.0166666666666667,0.0166944213155704,"Methylparaben","2-Amino-3-methylimidazo(4,5-f)quinoline"
"NM2328","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Methylparaben","Fusarin C"
"NM2328","NM4281",1,0.0166666666666667,0.0166944213155704,"Methylparaben","Saxitoxin"
"NM2328","NM3747",1,0.0166666666666667,0.0166944213155704,"Methylparaben","Oxybenzone"
"NM2328","NM1240",1,0.0166666666666667,0.0166944213155704,"Methylparaben","4-Hydroxybenzoic acid"
"NM3471","PM2493",1,0.0166666666666667,0.0166944213155704,"Propoxur","1,2,3,7,8-Pentachlorodibenzo-P-dioxin"
"NM3471","PM0716",1,0.0166666666666667,0.0166944213155704,"Propoxur","Naphthalene"
"NM3471","PM1121",1,0.0166666666666667,0.0166944213155704,"Propoxur","Anthracene"
"NM3471","PM1810",1,0.0166666666666667,0.0166944213155704,"Propoxur","Pyrene"
"NM3471","NM3981",1,0.0166666666666667,0.0166944213155704,"Propoxur","Benzo[b]fluoranthene"
"NM3471","PM2151",1,0.0166666666666667,0.0166944213155704,"Propoxur","2,4,4'-Trichlorobiphenyl (PCB 28)"
"NM3471","PM1704",1,0.0166666666666667,0.0166944213155704,"Propoxur","Dichloronaphthalene"
"NM3471","PM1795",1,0.0166666666666667,0.0166944213155704,"Propoxur","Bisphenol F"
"NM3471","NM0104",-1,0.0166666666666667,0.0166944213155704,"Propoxur","Ethyl carbamate"
"NM3471","PM1927",1,0.0166666666666667,0.0166944213155704,"Propoxur","Bergapten"
"NM3471","NM1145",-0.974679434480896,0.00481823046819854,0.0166944213155704,"Propoxur","4-Nitrotoluene"
"NM3471","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Propoxur","Fusarin C"
"NM3471","PM2594",1,0.0166666666666667,0.0166944213155704,"Propoxur","Fumitremorgin C"
"NM3471","PM2308",1,0.0166666666666667,0.0166944213155704,"Propoxur","Ethinylestradiol"
"NM3471","PM2286",1,0.0166666666666667,0.0166944213155704,"Propoxur","Testosterone"
"NM3471","PM2159",1,0.0166666666666667,0.0166944213155704,"Propoxur","Galaxolide"
"NM3471","PM1900",1,0.0166666666666667,0.0166944213155704,"Propoxur","Clofibric acid"
"NM3471","PM2804",1,0.0166666666666667,0.0166944213155704,"Propoxur","Budesonide"
"NM3471","PM2019",1,0.0166666666666667,0.0166944213155704,"Propoxur","Naproxen"
"NM3850","PM2632",1,0.0166666666666667,0.0166944213155704,"Bentazone","1,2,3,7,8,9-Hexachlorodibenzo-P-dioxin"
"NM3850","PM2134",1,0.0166666666666667,0.0166944213155704,"Bentazone","Benzo[a]pyrene"
"NM3850","PM2293",1,0.0166666666666667,0.0166944213155704,"Bentazone","3,4,4',5-Tetrachlorobiphenyl (PCB 81)"
"NM3850","PM2126",1,0.0166666666666667,0.0166944213155704,"Bentazone","Bisphenol S"
"NM3850","PM2384",1,0.0166666666666667,0.0166944213155704,"Bentazone","Zearalenone"
"NM3850","PM1040",1,0.0166666666666667,0.0166944213155704,"Bentazone","4-Ipomeanol"
"NM3850","PM2312",1,0.0166666666666667,0.0166944213155704,"Bentazone","Norethindrone"
"NM3850","PM2158",1,0.0166666666666667,0.0166944213155704,"Bentazone","Tonalid"
"NM4303","PM0964",-0.974679434480896,0.00481823046819854,0.0166944213155704,"Fenazaquin","Chloronaphthalene"
"PM2493","PM0716",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Naphthalene"
"PM2493","PM1121",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Anthracene"
"PM2493","PM1810",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Pyrene"
"PM2493","NM3981",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Benzo[b]fluoranthene"
"PM2493","PM2151",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","2,4,4'-Trichlorobiphenyl (PCB 28)"
"PM2493","PM1704",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Dichloronaphthalene"
"PM2493","PM1795",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Bisphenol F"
"PM2493","NM0104",-1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Ethyl carbamate"
"PM2493","PM1927",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Bergapten"
"PM2493","NM1145",-0.974679434480896,0.00481823046819854,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","4-Nitrotoluene"
"PM2493","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Fusarin C"
"PM2493","PM2594",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Fumitremorgin C"
"PM2493","PM2308",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Ethinylestradiol"
"PM2493","PM2286",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Testosterone"
"PM2493","PM2159",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Galaxolide"
"PM2493","PM1900",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Clofibric acid"
"PM2493","PM2804",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Budesonide"
"PM2493","PM2019",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8-Pentachlorodibenzo-P-dioxin","Naproxen"
"PM2632","PM2134",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8,9-Hexachlorodibenzo-P-dioxin","Benzo[a]pyrene"
"PM2632","PM2293",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8,9-Hexachlorodibenzo-P-dioxin","3,4,4',5-Tetrachlorobiphenyl (PCB 81)"
"PM2632","PM2126",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8,9-Hexachlorodibenzo-P-dioxin","Bisphenol S"
"PM2632","PM2384",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8,9-Hexachlorodibenzo-P-dioxin","Zearalenone"
"PM2632","PM1040",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8,9-Hexachlorodibenzo-P-dioxin","4-Ipomeanol"
"PM2632","PM2312",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8,9-Hexachlorodibenzo-P-dioxin","Norethindrone"
"PM2632","PM2158",1,0.0166666666666667,0.0166944213155704,"1,2,3,7,8,9-Hexachlorodibenzo-P-dioxin","Tonalid"
"PM0716","PM1121",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Anthracene"
"PM0716","PM1810",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Pyrene"
"PM0716","NM3981",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Benzo[b]fluoranthene"
"PM0716","PM2151",1,0.0166666666666667,0.0166944213155704,"Naphthalene","2,4,4'-Trichlorobiphenyl (PCB 28)"
"PM0716","PM1704",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Dichloronaphthalene"
"PM0716","PM1795",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Bisphenol F"
"PM0716","NM0104",-1,0.0166666666666667,0.0166944213155704,"Naphthalene","Ethyl carbamate"
"PM0716","PM1927",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Bergapten"
"PM0716","NM1145",-0.974679434480896,0.00481823046819854,0.0166944213155704,"Naphthalene","4-Nitrotoluene"
"PM0716","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Naphthalene","Fusarin C"
"PM0716","PM2594",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Fumitremorgin C"
"PM0716","PM2308",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Ethinylestradiol"
"PM0716","PM2286",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Testosterone"
"PM0716","PM2159",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Galaxolide"
"PM0716","PM1900",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Clofibric acid"
"PM0716","PM2804",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Budesonide"
"PM0716","PM2019",1,0.0166666666666667,0.0166944213155704,"Naphthalene","Naproxen"
"PM0901","NM2977",-1,0.0166666666666667,0.0166944213155704,"Acenaphthylene","Phenanthrene"
"PM0901","PM2291",1,0.0166666666666667,0.0166944213155704,"Acenaphthylene","3,3′,4,4′-Tetrachlorobiphenyl (PCB77)"
"PM0901","PM2187",-1,0.0166666666666667,0.0166944213155704,"Acenaphthylene","Tetrachloronaphthalene"
"PM0901","NM4350",-1,0.0166666666666667,0.0166944213155704,"Acenaphthylene","Hexachloronaphthalene"
"PM0901","PM2004",-1,0.0166666666666667,0.0166944213155704,"Acenaphthylene","Bisphenol A"
"PM0901","PM0320",-1,0.0166666666666667,0.0166944213155704,"Acenaphthylene","N-Nitrosodiethylamine"
"PM0901","PM0682",-1,0.0166666666666667,0.0166944213155704,"Acenaphthylene","Styrene oxide"
"PM0901","PM2143",-1,0.0166666666666667,0.0166944213155704,"Acenaphthylene","Enzacamene"
"PM0901","NM4256",-1,0.0166666666666667,0.0166944213155704,"Acenaphthylene","Diclofenac"
"PM1019","NM3982",1,0.0166666666666667,0.0166944213155704,"Fluorene","Benzo[k]fluoranthene"
"PM1019","PM2262",1,0.0166666666666667,0.0166944213155704,"Fluorene","Dibenz[a,j]acridine"
"PM1019","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"Fluorene","Musk xylene"
"PM1019","PM2295",1,0.0166666666666667,0.0166944213155704,"Fluorene","Octyl-methoxycinnamate"
"PM1019","PM1149",1,0.0166666666666667,0.0166944213155704,"Fluorene","Aspirin"
"PM1121","PM1810",1,0.0166666666666667,0.0166944213155704,"Anthracene","Pyrene"
"PM1121","NM3981",1,0.0166666666666667,0.0166944213155704,"Anthracene","Benzo[b]fluoranthene"
"PM1121","PM2151",1,0.0166666666666667,0.0166944213155704,"Anthracene","2,4,4'-Trichlorobiphenyl (PCB 28)"
"PM1121","PM1704",1,0.0166666666666667,0.0166944213155704,"Anthracene","Dichloronaphthalene"
"PM1121","PM1795",1,0.0166666666666667,0.0166944213155704,"Anthracene","Bisphenol F"
"PM1121","NM0104",-1,0.0166666666666667,0.0166944213155704,"Anthracene","Ethyl carbamate"
"PM1121","PM1927",1,0.0166666666666667,0.0166944213155704,"Anthracene","Bergapten"
"PM1121","NM1145",-0.974679434480896,0.00481823046819854,0.0166944213155704,"Anthracene","4-Nitrotoluene"
"PM1121","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Anthracene","Fusarin C"
"PM1121","PM2594",1,0.0166666666666667,0.0166944213155704,"Anthracene","Fumitremorgin C"
"PM1121","PM2308",1,0.0166666666666667,0.0166944213155704,"Anthracene","Ethinylestradiol"
"PM1121","PM2286",1,0.0166666666666667,0.0166944213155704,"Anthracene","Testosterone"
"PM1121","PM2159",1,0.0166666666666667,0.0166944213155704,"Anthracene","Galaxolide"
"PM1121","PM1900",1,0.0166666666666667,0.0166944213155704,"Anthracene","Clofibric acid"
"PM1121","PM2804",1,0.0166666666666667,0.0166944213155704,"Anthracene","Budesonide"
"PM1121","PM2019",1,0.0166666666666667,0.0166944213155704,"Anthracene","Naproxen"
"NM2977","PM2291",-1,0.0166666666666667,0.0166944213155704,"Phenanthrene","3,3′,4,4′-Tetrachlorobiphenyl (PCB77)"
"NM2977","PM2187",1,0.0166666666666667,0.0166944213155704,"Phenanthrene","Tetrachloronaphthalene"
"NM2977","NM4350",1,0.0166666666666667,0.0166944213155704,"Phenanthrene","Hexachloronaphthalene"
"NM2977","PM2004",1,0.0166666666666667,0.0166944213155704,"Phenanthrene","Bisphenol A"
"NM2977","PM0320",1,0.0166666666666667,0.0166944213155704,"Phenanthrene","N-Nitrosodiethylamine"
"NM2977","PM0682",1,0.0166666666666667,0.0166944213155704,"Phenanthrene","Styrene oxide"
"NM2977","PM2143",1,0.0166666666666667,0.0166944213155704,"Phenanthrene","Enzacamene"
"NM2977","NM4256",1,0.0166666666666667,0.0166944213155704,"Phenanthrene","Diclofenac"
"PM1810","NM3981",1,0.0166666666666667,0.0166944213155704,"Pyrene","Benzo[b]fluoranthene"
"PM1810","PM2151",1,0.0166666666666667,0.0166944213155704,"Pyrene","2,4,4'-Trichlorobiphenyl (PCB 28)"
"PM1810","PM1704",1,0.0166666666666667,0.0166944213155704,"Pyrene","Dichloronaphthalene"
"PM1810","PM1795",1,0.0166666666666667,0.0166944213155704,"Pyrene","Bisphenol F"
"PM1810","NM0104",-1,0.0166666666666667,0.0166944213155704,"Pyrene","Ethyl carbamate"
"PM1810","PM1927",1,0.0166666666666667,0.0166944213155704,"Pyrene","Bergapten"
"PM1810","NM1145",-0.974679434480896,0.00481823046819854,0.0166944213155704,"Pyrene","4-Nitrotoluene"
"PM1810","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Pyrene","Fusarin C"
"PM1810","PM2594",1,0.0166666666666667,0.0166944213155704,"Pyrene","Fumitremorgin C"
"PM1810","PM2308",1,0.0166666666666667,0.0166944213155704,"Pyrene","Ethinylestradiol"
"PM1810","PM2286",1,0.0166666666666667,0.0166944213155704,"Pyrene","Testosterone"
"PM1810","PM2159",1,0.0166666666666667,0.0166944213155704,"Pyrene","Galaxolide"
"PM1810","PM1900",1,0.0166666666666667,0.0166944213155704,"Pyrene","Clofibric acid"
"PM1810","PM2804",1,0.0166666666666667,0.0166944213155704,"Pyrene","Budesonide"
"PM1810","PM2019",1,0.0166666666666667,0.0166944213155704,"Pyrene","Naproxen"
"PM1811","NM2174",-1,0.0166666666666667,0.0166944213155704,"Fluoranthene","Methylnitronitrosoguanidine"
"PM1811","PM1838",1,0.0166666666666667,0.0166944213155704,"Fluoranthene","Ibuprofen"
"PM2002","PM1926",1,0.0166666666666667,0.0166944213155704,"Chrysene","7H-Benzo[c]fluorene"
"PM2002","PM0834",1,0.0166666666666667,0.0166944213155704,"Chrysene","Chloral"
"PM2002","PM1996",1,0.0166666666666667,0.0166944213155704,"Chrysene","Cyclopenta[cd]pyrene"
"PM2002","PM0711",1,0.0166666666666667,0.0166944213155704,"Chrysene","Dimethyl sulfate"
"PM2002","PM1768",1,0.0166666666666667,0.0166944213155704,"Chrysene","2-Amino-3-methylimidazo(4,5-f)quinoline"
"PM2002","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Chrysene","Fusarin C"
"PM2002","NM4281",1,0.0166666666666667,0.0166944213155704,"Chrysene","Saxitoxin"
"PM2002","NM3747",1,0.0166666666666667,0.0166944213155704,"Chrysene","Oxybenzone"
"PM2002","NM1240",1,0.0166666666666667,0.0166944213155704,"Chrysene","4-Hydroxybenzoic acid"
"PM2134","PM2293",1,0.0166666666666667,0.0166944213155704,"Benzo[a]pyrene","3,4,4',5-Tetrachlorobiphenyl (PCB 81)"
"PM2134","PM2126",1,0.0166666666666667,0.0166944213155704,"Benzo[a]pyrene","Bisphenol S"
"PM2134","PM2384",1,0.0166666666666667,0.0166944213155704,"Benzo[a]pyrene","Zearalenone"
"PM2134","PM1040",1,0.0166666666666667,0.0166944213155704,"Benzo[a]pyrene","4-Ipomeanol"
"PM2134","PM2312",1,0.0166666666666667,0.0166944213155704,"Benzo[a]pyrene","Norethindrone"
"PM2134","PM2158",1,0.0166666666666667,0.0166944213155704,"Benzo[a]pyrene","Tonalid"
"NM3981","PM2151",1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","2,4,4'-Trichlorobiphenyl (PCB 28)"
"NM3981","PM1704",1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","Dichloronaphthalene"
"NM3981","PM1795",1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","Bisphenol F"
"NM3981","NM0104",-1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","Ethyl carbamate"
"NM3981","PM1927",1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","Bergapten"
"NM3981","NM1145",-0.974679434480896,0.00481823046819854,0.0166944213155704,"Benzo[b]fluoranthene","4-Nitrotoluene"
"NM3981","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Benzo[b]fluoranthene","Fusarin C"
"NM3981","PM2594",1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","Fumitremorgin C"
"NM3981","PM2308",1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","Ethinylestradiol"
"NM3981","PM2286",1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","Testosterone"
"NM3981","PM2159",1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","Galaxolide"
"NM3981","PM1900",1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","Clofibric acid"
"NM3981","PM2804",1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","Budesonide"
"NM3981","PM2019",1,0.0166666666666667,0.0166944213155704,"Benzo[b]fluoranthene","Naproxen"
"NM3982","PM2262",1,0.0166666666666667,0.0166944213155704,"Benzo[k]fluoranthene","Dibenz[a,j]acridine"
"NM3982","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"Benzo[k]fluoranthene","Musk xylene"
"NM3982","PM2295",1,0.0166666666666667,0.0166944213155704,"Benzo[k]fluoranthene","Octyl-methoxycinnamate"
"NM3982","PM1149",1,0.0166666666666667,0.0166944213155704,"Benzo[k]fluoranthene","Aspirin"
"PM2262","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"Dibenz[a,j]acridine","Musk xylene"
"PM2262","PM2295",1,0.0166666666666667,0.0166944213155704,"Dibenz[a,j]acridine","Octyl-methoxycinnamate"
"PM2262","PM1149",1,0.0166666666666667,0.0166944213155704,"Dibenz[a,j]acridine","Aspirin"
"PM2325","PM0466",1,0.0166666666666667,0.0166944213155704,"Dibenzo[a,l]pyrene","Styrene"
"PM1926","PM0834",1,0.0166666666666667,0.0166944213155704,"7H-Benzo[c]fluorene","Chloral"
"PM1926","PM1996",1,0.0166666666666667,0.0166944213155704,"7H-Benzo[c]fluorene","Cyclopenta[cd]pyrene"
"PM1926","PM0711",1,0.0166666666666667,0.0166944213155704,"7H-Benzo[c]fluorene","Dimethyl sulfate"
"PM1926","PM1768",1,0.0166666666666667,0.0166944213155704,"7H-Benzo[c]fluorene","2-Amino-3-methylimidazo(4,5-f)quinoline"
"PM1926","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"7H-Benzo[c]fluorene","Fusarin C"
"PM1926","NM4281",1,0.0166666666666667,0.0166944213155704,"7H-Benzo[c]fluorene","Saxitoxin"
"PM1926","NM3747",1,0.0166666666666667,0.0166944213155704,"7H-Benzo[c]fluorene","Oxybenzone"
"PM1926","NM1240",1,0.0166666666666667,0.0166944213155704,"7H-Benzo[c]fluorene","4-Hydroxybenzoic acid"
"PM2291","PM2187",-1,0.0166666666666667,0.0166944213155704,"3,3′,4,4′-Tetrachlorobiphenyl (PCB77)","Tetrachloronaphthalene"
"PM2291","NM4350",-1,0.0166666666666667,0.0166944213155704,"3,3′,4,4′-Tetrachlorobiphenyl (PCB77)","Hexachloronaphthalene"
"PM2291","PM2004",-1,0.0166666666666667,0.0166944213155704,"3,3′,4,4′-Tetrachlorobiphenyl (PCB77)","Bisphenol A"
"PM2291","PM0320",-1,0.0166666666666667,0.0166944213155704,"3,3′,4,4′-Tetrachlorobiphenyl (PCB77)","N-Nitrosodiethylamine"
"PM2291","PM0682",-1,0.0166666666666667,0.0166944213155704,"3,3′,4,4′-Tetrachlorobiphenyl (PCB77)","Styrene oxide"
"PM2291","PM2143",-1,0.0166666666666667,0.0166944213155704,"3,3′,4,4′-Tetrachlorobiphenyl (PCB77)","Enzacamene"
"PM2291","NM4256",-1,0.0166666666666667,0.0166944213155704,"3,3′,4,4′-Tetrachlorobiphenyl (PCB77)","Diclofenac"
"PM2293","PM2126",1,0.0166666666666667,0.0166944213155704,"3,4,4',5-Tetrachlorobiphenyl (PCB 81)","Bisphenol S"
"PM2293","PM2384",1,0.0166666666666667,0.0166944213155704,"3,4,4',5-Tetrachlorobiphenyl (PCB 81)","Zearalenone"
"PM2293","PM1040",1,0.0166666666666667,0.0166944213155704,"3,4,4',5-Tetrachlorobiphenyl (PCB 81)","4-Ipomeanol"
"PM2293","PM2312",1,0.0166666666666667,0.0166944213155704,"3,4,4',5-Tetrachlorobiphenyl (PCB 81)","Norethindrone"
"PM2293","PM2158",1,0.0166666666666667,0.0166944213155704,"3,4,4',5-Tetrachlorobiphenyl (PCB 81)","Tonalid"
"PM2151","PM1704",1,0.0166666666666667,0.0166944213155704,"2,4,4'-Trichlorobiphenyl (PCB 28)","Dichloronaphthalene"
"PM2151","PM1795",1,0.0166666666666667,0.0166944213155704,"2,4,4'-Trichlorobiphenyl (PCB 28)","Bisphenol F"
"PM2151","NM0104",-1,0.0166666666666667,0.0166944213155704,"2,4,4'-Trichlorobiphenyl (PCB 28)","Ethyl carbamate"
